SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,FONDKAPREMONT_MODE,HOUSETYPE_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,CREDIT_INCOME_PERCENT,ANNUITY_INCOME_PERCENT,CREDIT_TERM
432850,Cash loans,F,N,Y,1,157500.0,1288350.0,37800.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.003813,-11541,-4987.0,-8659.0,-2618,,1,1,1,1,1,0,,3.0,2,WEDNESDAY,9,0,0,0,0,0,0,Electricity,0.4159596603266196,0.3182522746027093,0.622922000268356,0.2021,0.1895,0.9886,0.8436,0.0411,0.16,0.3103,0.3333,0.2083,0.1158,0.0039,0.0035,reg oper account,block of flats,Panel,No,0.0,0.0,0.0,-707.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.18,0.24,0.029339853300733496
112180,Cash loans,F,N,N,0,166500.0,755190.0,28116.0,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,0.009549,-23525,,-12185.0,-4983,,1,0,0,1,0,0,,1.0,2,FRIDAY,17,0,0,0,0,0,0,XNA,0.9033204244427868,0.5926648706440746,,0.2216,0.1397,0.9836,0.7756,0.0351,0.24,0.2069,0.3333,0.375,0.2299,0.0,0.0,reg oper spec account,block of flats,Panel,No,1.0,0.0,0.0,-4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.535675675675676,0.16886486486486488,0.03723036586819211
175598,Revolving loans,M,Y,Y,0,112500.0,337500.0,16875.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-19340,-234.0,-1890.0,-2892,5.0,1,1,1,1,0,0,Security staff,2.0,3,TUESDAY,12,0,0,0,0,1,1,Security,,0.4863598973419786,0.6674577419214722,,,,,,,,,,,,,,,,,1.0,1.0,1.0,-2211.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.15,0.05
262450,Cash loans,F,N,N,0,108000.0,384048.0,18810.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.02461,-16411,-1988.0,-4987.0,-4287,,1,1,0,1,1,0,Managers,2.0,2,MONDAY,17,0,0,0,0,1,1,Postal,,0.6619113286294069,0.6195277080511546,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,3.556,0.17416666666666666,0.0489782527184102
360230,Cash loans,M,Y,Y,0,135000.0,247500.0,19552.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-18130,-1417.0,-8610.0,-1664,10.0,1,1,0,1,0,0,Laborers,2.0,2,WEDNESDAY,16,0,0,0,0,0,0,Transport: type 4,,0.6817889497870262,0.5954562029091491,0.1124,0.0745,0.9747,0.6532,0.0261,0.0,0.069,0.1667,0.2083,0.0969,0.0,0.0,org spec account,block of flats,"Stone, brick",No,2.0,0.0,0.0,-2758.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.14483333333333334,0.079
317234,Cash loans,F,N,Y,0,220500.0,459000.0,14935.5,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018209,-14318,-3187.0,-4327.0,-4386,,1,1,0,1,0,0,Accountants,2.0,3,FRIDAY,12,0,0,0,0,0,0,Other,0.7081434898215545,0.4585705497375037,0.4668640059537032,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-1166.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,2.0816326530612246,0.06773469387755102,0.03253921568627451
187090,Cash loans,M,N,Y,0,247500.0,781920.0,61906.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-16733,-1866.0,-1663.0,-279,,1,1,0,1,0,0,Laborers,2.0,2,TUESDAY,18,0,0,0,0,1,1,Construction,0.3110494265632998,0.7340513321214381,0.5442347412142162,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-303.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.1592727272727275,0.25012727272727275,0.07917242173112339
311573,Cash loans,F,N,Y,1,126000.0,691020.0,20335.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-17203,-6985.0,-10016.0,-754,,1,1,1,1,0,0,Managers,3.0,2,TUESDAY,16,0,0,0,0,0,0,Housing,,0.6313048821233583,0.6178261467332483,0.0227,,0.9801,,,0.0,0.1034,0.0417,,,,0.0229,,block of flats,"Stone, brick",No,0.0,0.0,0.0,-2256.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.484285714285714,0.16139285714285714,0.029428236519927063
432763,Revolving loans,F,Y,Y,1,225000.0,202500.0,10125.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.018209,-15587,-699.0,-774.0,-3937,7.0,1,1,0,1,0,0,Accountants,3.0,3,FRIDAY,8,0,1,1,0,1,1,Business Entity Type 1,0.6668034274136114,0.4479981549395087,0.5154953751603267,0.068,0.0759,0.9846,0.7892,0.0919,0.0,0.1379,0.1667,0.2083,0.0476,0.0,0.0202,reg oper account,block of flats,Panel,No,0.0,0.0,0.0,-695.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.9,0.045,0.05
222305,Cash loans,M,Y,Y,2,121500.0,900000.0,26316.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-11543,-1657.0,-3706.0,-3702,8.0,1,1,1,1,0,0,Drivers,4.0,2,SUNDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.1476518543606201,0.7616892901951066,0.5064842396679806,0.1113,0.0852,0.9906,0.8708,,0.12,0.1034,0.3333,0.0417,0.0711,0.0,0.0,reg oper account,block of flats,"Stone, brick",No,2.0,0.0,0.0,-1447.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0.0,1.0,7.407407407407407,0.2165925925925926,0.02924
194322,Cash loans,F,N,N,0,157500.0,263686.5,16978.5,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.020713,-17038,-2019.0,-8851.0,-570,,1,1,0,1,0,0,,1.0,3,SATURDAY,7,0,0,0,0,0,0,Transport: type 1,,0.6170920979166994,0.6769925032909132,0.0918,0.1023,0.9821,0.7552,,0.0,0.2069,0.1667,0.0417,,0.0,0.0,reg oper account,block of flats,Panel,No,2.0,1.0,1.0,-1753.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,1.6742,0.1078,0.06438896189224705
424404,Revolving loans,F,N,Y,0,272250.0,405000.0,20250.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,Municipal apartment,0.002506,-21327,-1239.0,-1430.0,-4253,,1,1,0,1,0,0,,1.0,2,SUNDAY,5,0,0,0,0,0,0,Business Entity Type 1,,0.5083545223658293,0.5762088360175724,0.0814,0.1002,0.9861,0.8096,0.0454,0.0,0.2069,0.1667,0.2083,0.0,0.0,0.0,reg oper account,block of flats,Panel,No,1.0,0.0,0.0,-173.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.487603305785124,0.0743801652892562,0.05
276947,Cash loans,F,N,Y,1,135000.0,1155226.5,33907.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-13874,-188.0,-2219.0,-2481,,1,1,0,1,0,0,Sales staff,3.0,2,FRIDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.4570604306048668,0.5895094615130072,0.4722533429586386,,,,,,,,,,,,,,,,,1.0,1.0,0.0,-882.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,8.557233333333333,0.25116666666666665,0.02935138693580869
106697,Cash loans,M,Y,N,1,112500.0,450000.0,24412.5,Unaccompanied,Working,Lower secondary,Civil marriage,Municipal apartment,0.009549,-14291,-1068.0,-1018.0,-3928,9.0,1,1,0,1,0,0,Laborers,3.0,2,WEDNESDAY,11,0,0,0,1,1,0,Other,0.6653898659335071,0.5307471272503302,,,,0.9796,,,,,,,,,,,,,No,0.0,0.0,0.0,-704.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,4.0,0.217,0.05425
281312,Cash loans,M,Y,N,2,387000.0,900000.0,45954.0,Unaccompanied,State servant,Incomplete higher,Married,House / apartment,0.002506,-12470,-5776.0,-4085.0,-4079,23.0,1,1,0,1,0,0,Laborers,4.0,2,SUNDAY,6,0,0,0,0,0,0,Military,,0.6949086032289167,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-717.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2.3255813953488373,0.11874418604651163,0.05106
275009,Revolving loans,M,N,Y,1,157500.0,270000.0,13500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-13189,-5353.0,-5727.0,-4026,,1,1,0,1,0,0,Laborers,3.0,2,THURSDAY,8,0,0,0,0,0,0,Business Entity Type 2,0.4405523392740616,0.4278806559195451,0.6279908192952864,0.0979,0.0119,0.9866,0.8164,0.0133,0.0,0.2069,0.1667,0.2083,0.0,0.0,0.0326,not specified,block of flats,Block,No,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.7142857142857142,0.08571428571428572,0.05
233758,Revolving loans,F,Y,Y,0,202500.0,900000.0,45000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.072508,-21652,,-4731.0,-4731,3.0,1,0,0,1,1,0,,2.0,1,MONDAY,17,0,0,0,0,0,0,XNA,,0.7021382860902622,0.6446794549585961,0.0816,0.1036,0.9727,0.626,0.0132,0.0,0.131,0.1667,0.2083,0.0394,0.0263,0.0293,reg oper account,block of flats,"Stone, brick",No,0.0,0.0,0.0,-618.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,4.444444444444445,0.2222222222222222,0.05
172386,Cash loans,M,Y,Y,0,166500.0,225000.0,15165.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.008625,-18985,,-10676.0,-2549,7.0,1,0,0,1,1,0,,2.0,2,SATURDAY,12,0,0,0,0,0,0,XNA,,0.5842288485870312,0.5316861425197883,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-1621.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.3513513513513513,0.09108108108108108,0.0674
134215,Cash loans,F,N,N,0,72000.0,327024.0,10044.0,Unaccompanied,Pensioner,Incomplete higher,Single / not married,House / apartment,0.02461,-23832,,-14351.0,-4712,,1,0,0,1,0,0,,1.0,2,MONDAY,15,0,0,0,0,0,0,XNA,,0.6216493383517616,0.4848514754962666,0.0381,0.0785,0.9737,0.6396,0.0041,0.0,0.1034,0.125,0.1667,0.0569,0.0039,0.0685,,block of flats,"Stone, brick",No,0.0,0.0,0.0,-1808.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,4.542,0.1395,0.03071334214002642
127296,Cash loans,M,Y,N,0,135000.0,127350.0,13842.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.030755,-9098,-933.0,-321.0,-1761,10.0,1,1,0,1,0,0,Laborers,2.0,2,TUESDAY,12,0,0,0,0,0,0,Self-employed,0.2342026552455745,0.1877387579911398,0.2067786544915716,,,,,,,,,,,,,,,,,6.0,1.0,1.0,-1087.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0,0.9433333333333334,0.10253333333333334,0.10869257950530035
453994,Cash loans,F,N,Y,0,157500.0,942300.0,27679.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-17216,-3649.0,-5346.0,-754,,1,1,0,1,0,0,,2.0,2,WEDNESDAY,11,0,0,0,0,1,1,Business Entity Type 1,,0.623458072718821,0.5919766183185521,,,0.9627,,,,0.069,0.0,,0.0,,,,block of flats,Wooden,Yes,0.0,0.0,0.0,-1872.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,2.0,5.982857142857143,0.17574285714285715,0.02937440305635148
